PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",nro_hogares,Total_Personas,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia
Orellana,01,51,999,003,02,025,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900302,22015199900302025,220151999003020251,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,02,032,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900302,22015199900302032,220151999003020321,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,02,035,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900302,22015199900302035,220151999003020351,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,02,037,1,Area rural,Rancho,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900302,22015199900302037,220151999003020371,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,02,039,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900302,22015199900302039,220151999003020391,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,02,040,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900302,22015199900302040,220151999003020401,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,02,041,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900302,22015199900302041,220151999003020411,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,02,044,1,Area rural,Rancho,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900302,22015199900302044,220151999003020441,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,02,046,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900302,22015199900302046,220151999003020461,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,02,047,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900302,22015199900302047,220151999003020471,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,02,048,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900302,22015199900302048,220151999003020481,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,02,049,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900302,22015199900302049,220151999003020491,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,02,050,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900302,22015199900302050,220151999003020501,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,02,051,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900302,22015199900302051,220151999003020511,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,03,010,1,Area rural,Covacha,"Calle o carretera adoquinada, pavimentada o de concreto",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900303,22015199900303010,220151999003030101,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,04,001,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900304,22015199900304001,220151999003040011,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,05,001,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900305,22015199900305001,220151999003050011,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,01,002,1,Area rural,Casa/Villa,Calle o carretera empedrada,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900401,22015199900401002,220151999004010021,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,01,007,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900401,22015199900401007,220151999004010071,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,01,023,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900401,22015199900401023,220151999004010231,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,01,024,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900401,22015199900401024,220151999004010241,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,02,001,1,Area rural,Covacha,"Camino, sendero, chaquiñan",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900402,22015199900402001,220151999004020011,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,02,009,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900402,22015199900402009,220151999004020091,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,03,002,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900403,22015199900403002,220151999004030021,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,03,003,1,Area rural,Covacha,"Camino, sendero, chaquiñan",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900403,22015199900403003,220151999004030031,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,03,010,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900403,22015199900403010,220151999004030101,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,03,016,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900403,22015199900403016,220151999004030161,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,03,017,1,Area rural,Covacha,"Camino, sendero, chaquiñan",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900403,22015199900403017,220151999004030171,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,003,1,Area rural,Cuarto(s) en casa de inquilinato,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404003,220151999004040031,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,007,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404007,220151999004040071,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,009,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404009,220151999004040091,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,014,1,Area rural,Rancho,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404014,220151999004040141,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,021,1,Area rural,Casa/Villa,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404021,220151999004040211,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,026,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404026,220151999004040261,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,027,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404027,220151999004040271,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,030,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404030,220151999004040301,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,031,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404031,220151999004040311,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,032,1,Area rural,Casa/Villa,Calle o carretera empedrada,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404032,220151999004040321,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,033,1,Area rural,Departamento en casa o edificio,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404033,220151999004040331,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,035,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404035,220151999004040351,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,037,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404037,220151999004040371,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,042,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404042,220151999004040421,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,045,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404045,220151999004040451,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,049,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404049,220151999004040491,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,050,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900404,22015199900404050,220151999004040501,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,05,001,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900405,22015199900405001,220151999004050011,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,05,002,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900405,22015199900405002,220151999004050021,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,05,007,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900405,22015199900405007,220151999004050071,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,05,016,1,Area rural,Covacha,Calle o carretera lastrada o de tierra,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900405,22015199900405016,220151999004050161,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,05,017,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900405,22015199900405017,220151999004050171,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,05,019,1,Area rural,Mediagua,Calle o carretera lastrada o de tierra,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900405,22015199900405019,220151999004050191,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,05,025,1,Area rural,Cuarto(s) en casa de inquilinato,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900405,22015199900405025,220151999004050251,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,005,01,004,1,Area rural,Casa/Villa,Calle o carretera empedrada,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900501,22015199900501004,220151999005010041,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,005,01,008,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900501,22015199900501008,220151999005010081,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,005,02,004,1,Area rural,Rancho,Calle o carretera empedrada,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900502,22015199900502004,220151999005020041,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,005,02,006,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900502,22015199900502006,220151999005020061,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,005,02,016,1,Area rural,Rancho,Calle o carretera empedrada,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900502,22015199900502016,220151999005020161,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,005,02,019,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900502,22015199900502019,220151999005020191,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,005,02,020,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900502,22015199900502020,220151999005020201,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,005,02,023,1,Area rural,Rancho,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900502,22015199900502023,220151999005020231,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,005,03,003,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900503,22015199900503003,220151999005030031,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,005,03,008,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900503,22015199900503008,220151999005030081,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,005,03,013,1,Area rural,Rancho,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199900503,22015199900503013,220151999005030131,ORELLANA,ORELLANA,DAYUMA
